serious_dlqin2yrs,revolving_utilization_of_unsecured_lines,age,number_of_time30-59_days_past_due_not_worse,debt_ratio,monthly_income,number_of_open_credit_lines_and_loans,number_of_times90_days_late,number_real_estate_loans_or_lines,number_of_time60-89_days_past_due_not_worse,number_of_dependents,monthly_income_imputed
0,0.0,37,0,0.328947368,2583.0,8,0,1,0,1.0,8333.0
0,0.053643431,33,0,2.0316403000000003,1200.0,7,0,1,0,2.0,7203.0
1,0.306669147,49,3,2432.0,28306.0,9,0,2,0,0.0,28306.0
0,0.008056973999999998,40,0,0.821006417,2960.0,12,0,1,0,0.0,4300.0
0,0.0032862240000000003,70,0,9.0,3614.0,7,0,0,0,0.0,3614.0
0,0.031774247,88,0,0.100188527,3712.0,6,0,1,0,0.0,6210.0
0,0.014305106000000001,77,0,54.0,3913.0,13,0,0,0,0.0,3913.0
0,0.400254534,51,0,0.336793835,15700.0,6,0,3,0,3.0,5250.0
0,0.297420919,53,0,0.214745128,20833.0,13,0,2,0,1.0,9000.0
0,0.011884784,63,0,0.005997601,2500.0,7,0,0,0,0.0,3614.0
0,0.06502744099999999,39,0,0.224193548,5579.0,16,0,4,0,2.0,13139.0
0,0.057186748,52,0,0.198207515,2900.0,7,0,0,0,3.0,3614.0
1,0.7911511059999998,31,0,0.3753964970000001,7250.0,5,0,2,0,0.0,5989.0
0,0.02895273,39,0,77.0,3614.0,7,0,0,0,0.0,3614.0
0,0.472184071,69,1,2.057701957,1992.0,16,0,3,0,0.0,8583.0
0,0.062315173,51,0,814.0,1300.0,12,0,0,0,0.0,1300.0
0,0.229584694,39,1,0.207537108,11250.0,5,0,2,0,3.0,5989.0
0,0.0,53,0,2413.0,6210.0,6,0,1,0,0.0,6210.0
0,0.027257185,74,0,0.257028112,19670.0,7,0,2,0,0.0,9000.0
0,0.09901116199999999,60,0,0.233934761,11250.0,12,0,2,0,1.0,8000.0
0,0.453778721,60,0,0.184217996,7045.0,12,0,0,0,1.0,1300.0
0,0.08299577099999998,49,0,0.361391695,4454.0,13,0,1,0,3.0,5833.0
0,0.0,55,0,0.196214962,5600.0,9,0,1,0,3.0,8723.0
0,0.0,79,0,682.0,2751.0,2,0,1,0,0.0,2751.0
0,0.35446430799999995,62,1,1.025324892,3000.0,18,0,2,0,1.0,4588.0
0,0.07839775999999998,70,0,85.0,2660.0,6,0,0,0,0.0,2660.0
0,0.061718978,66,0,0.297639344,15249.0,8,0,2,0,0.0,12970.0
0,0.720978954,47,0,0.275055405,4060.0,8,1,0,1,4.0,8300.0
0,0.009864926,52,0,2111.0,7203.0,7,0,1,0,0.0,7203.0
0,0.024456079,82,0,0.010570825,3783.0,5,0,0,0,0.0,3717.0
0,0.032151266,48,0,0.228438578,6666.0,15,0,1,0,0.0,7333.0
0,0.030336412000000007,57,0,0.410630166,11250.0,24,0,3,0,0.0,17300.0
0,0.528398074,51,0,0.327931841,5985.0,11,0,2,0,3.0,9891.0
0,0.0,86,0,0.0,6250.0,4,0,0,0,0.0,6250.0
1,0.8826939290000001,60,0,0.103789621,10000.0,10,0,0,0,0.0,3000.0
0,0.12531925,52,0,656.0,5000.0,5,0,1,0,0.0,5000.0
0,0.141638412,53,0,1.425858047,3000.0,9,0,2,0,0.0,28306.0
0,0.63851791,40,0,0.062320972,12916.0,6,0,0,0,2.0,2660.0
0,0.065649795,30,0,0.207676287,3360.0,7,0,0,0,0.0,3614.0
0,1.02713898,33,0,0.580083983,3333.0,5,0,1,0,1.0,5000.0
0,0.096891216,45,0,0.083826879,2194.0,5,0,0,0,0.0,3717.0
0,0.0,63,0,0.016911617,14900.0,5,0,0,0,0.0,3717.0
0,0.9999999,26,0,0.343211578,1450.0,2,0,0,0,0.0,3584.0
0,0.516042401,52,0,0.999324438,5920.0,10,0,1,0,1.0,10370.0
1,0.0,51,2,0.619670939,11000.0,6,0,2,0,2.0,4830.0
0,0.9999999,70,0,1.0,2636.0,0,0,0,0,0.0,2636.0
1,0.285429142,30,1,1625.0,3614.0,7,0,0,0,0.0,3614.0
0,0.862250447,61,0,0.438278439,7225.0,8,1,1,0,1.0,8333.0
0,0.014632846000000001,66,0,0.003998934,3750.0,8,0,0,0,0.0,8300.0
0,1.006248438,56,0,0.033779896000000004,12166.0,5,0,0,0,1.0,3717.0
0,0.6230945920000001,51,0,0.209484457,20812.0,9,0,2,0,2.0,28306.0
0,0.836757357,62,0,0.106408706,2480.0,3,1,0,0,0.0,2206.0
0,0.029574744,56,0,1716.0,5989.0,5,0,2,0,0.0,5989.0
0,0.677426451,43,0,0.58930603,5273.0,7,0,1,0,3.0,7203.0
0,0.043689474000000006,44,0,0.50887929,8333.0,8,0,1,1,0.0,8333.0
1,0.17365444100000002,62,2,0.390200179,3346.0,14,0,0,0,0.0,1583.0
0,0.753933713,45,0,0.475254015,3050.0,10,0,0,0,2.0,3000.0
0,0.09271938,68,0,0.150885266,25641.0,18,0,3,0,1.0,5700.0
0,0.9999999,56,0,0.002593473,4626.0,2,1,0,1,0.0,3584.0
0,0.812775719,59,0,0.616918257,3510.0,5,0,0,0,0.0,3717.0
0,0.875758322,49,0,4442.0,10333.0,14,0,2,0,1.0,10333.0
1,0.45020701,45,1,0.872130686,7100.0,15,0,3,0,0.0,5800.0
1,0.632255879,56,0,0.68794183,4950.0,20,0,2,0,1.0,4903.0
0,0.11312395199999999,56,1,0.339926103,4600.0,11,0,1,0,4.0,10417.0
0,0.523956968,55,0,0.482026569,7677.0,8,0,1,0,0.0,8333.0
0,0.018288482,35,0,0.167819348,12000.0,6,0,1,0,1.0,6210.0
0,0.068897552,55,0,0.16980789,16500.0,7,0,1,0,1.0,7203.0
0,0.20234177600000008,57,0,0.29909162300000003,8916.0,7,0,2,0,2.0,9000.0
0,0.11720777199999999,34,0,0.249265138,1700.0,7,0,0,0,0.0,3614.0
0,0.92769077,32,0,0.372712146,600.0,3,0,0,0,0.0,2206.0
0,0.09162258,41,0,102.0,3000.0,10,0,0,0,0.0,3000.0
0,0.781304674,27,0,0.17815066,2800.0,7,0,0,0,0.0,3614.0
0,0.0,35,1,1.803149606,1650.0,5,0,1,0,0.0,5000.0
0,0.9999999,46,0,90.0,0.0,4,0,0,0,0.0,6250.0
0,0.369526095,63,0,0.023740108,2400.0,3,0,0,0,0.0,2206.0
0,0.209455811,69,0,0.213699448,6700.0,11,0,1,0,0.0,10417.0
0,0.012641953999999999,75,0,0.0009998,5000.0,1,0,0,0,0.0,6200.0
0,0.7640232109999998,35,1,0.331487634,5417.0,7,0,1,1,0.0,7203.0
0,0.8440608389999998,34,0,0.092381205,11300.0,3,0,0,0,4.0,2206.0
0,0.06992074700000002,78,0,1939.0,7916.0,4,0,2,0,0.0,7916.0
0,0.026399379,62,0,0.27380549,8852.0,8,0,2,0,1.0,12970.0
0,0.9999999,31,0,54.0,2636.0,0,0,0,0,0.0,2636.0
0,0.954740538,60,4,0.305688828,2917.0,9,0,1,2,0.0,8723.0
0,0.005997166,88,0,0.002737418,4748.0,7,0,0,0,0.0,3614.0
0,0.813701124,45,0,0.350272099,13597.0,14,0,2,0,2.0,10333.0
0,0.383127656,46,0,8654.0,18500.0,9,0,3,0,1.0,18500.0
1,0.575158355,52,0,0.270810746,8300.0,4,0,1,0,0.0,0.0
0,0.32721637800000003,40,0,0.552031361,5611.0,11,0,2,0,2.0,9891.0
1,0.369663034,36,2,0.312938426,5131.0,12,0,0,1,3.0,1300.0
0,0.9999999,47,0,732.0,3400.0,1,0,1,0,0.0,3400.0
0,0.001999925,47,1,470.0,1.0,9,0,2,0,4.0,28306.0
0,0.942459776,28,2,0.308694335,3300.0,17,0,0,0,0.0,7752.0
0,0.420960916,49,2,0.259935016,4000.0,7,0,0,0,0.0,3614.0
0,0.548389401,48,0,0.324711748,9626.0,10,0,2,0,0.0,4250.0
0,0.156456236,37,1,1136.0,8245.0,3,0,2,0,2.0,8245.0
0,0.038612634,77,0,0.348118524,5500.0,15,0,2,0,0.0,3750.0
0,0.35619271,47,0,0.247071793,7256.0,8,0,1,0,3.0,8333.0
0,0.116792366,84,0,0.434521826,3000.0,10,0,2,0,0.0,4250.0
0,0.002497347,63,0,0.192025422,13216.0,15,0,1,0,0.0,7333.0
0,0.274922647,45,2,0.600375738,3725.0,8,0,2,0,2.0,12970.0
0,0.026210535,64,0,926.0,12970.0,8,0,2,0,0.0,12970.0
0,1.269243585,51,0,0.423518878,6700.0,3,2,1,0,2.0,7200.0
1,0.9999999,23,0,0.213317619,1696.0,2,0,0,0,0.0,3584.0
0,0.006119755,80,0,0.0009300160000000002,4300.0,4,0,0,0,0.0,6250.0
0,0.250076184,66,0,0.427939317,9491.0,9,0,2,0,0.0,28306.0
0,0.28924605600000003,37,0,0.681775763,7500.0,8,0,3,0,0.0,8000.0
0,0.465795458,55,1,6643.0,9234.0,30,0,3,0,0.0,9234.0
0,0.16338261099999998,65,0,0.4923647470000001,4583.0,13,0,1,0,1.0,5833.0
0,0.388720205,49,0,3299.0,9000.0,7,0,2,0,0.0,9000.0
0,0.0,63,0,0.293909974,4531.0,7,0,1,0,0.0,7203.0
0,0.974421579,50,0,0.19039313,7452.0,6,0,1,0,2.0,6210.0
0,0.08738121300000001,39,0,0.264973503,10000.0,10,0,2,0,2.0,4250.0
1,1.049833887,45,0,0.008842753,2600.0,1,3,0,0,2.0,6200.0
0,0.005849708,85,0,3.0,6200.0,1,0,0,0,0.0,6200.0
0,0.0,64,0,0.439171123,2991.0,5,0,2,0,0.0,5989.0
1,0.075022023,48,0,0.278307612,5766.0,13,0,2,0,1.0,9000.0
0,0.9648680300000002,48,0,0.464646465,2870.0,5,0,1,0,0.0,5000.0
0,0.7379077619999997,44,1,0.778276194,3120.0,9,0,1,0,2.0,8723.0
0,0.032331794,60,0,0.003453635,5790.0,6,0,0,0,0.0,2660.0
0,0.051539912,52,0,279.0,2206.0,3,0,0,0,0.0,2206.0
0,0.008919705,56,0,0.225702185,8971.0,9,0,1,0,3.0,8723.0
0,0.297349228,46,2,0.398176739,6800.0,17,0,2,0,1.0,10160.0
0,0.115802598,48,0,0.14750121300000002,2060.0,6,0,0,0,0.0,2660.0
0,0.679513658,43,0,0.370297169,14166.0,14,0,2,0,2.0,10333.0
0,0.123971107,62,0,0.178700658,12159.0,17,0,2,0,0.0,10160.0
0,0.064081197,87,0,101.0,3717.0,5,0,0,0,0.0,3717.0
0,0.098498602,67,0,0.117840111,19500.0,12,0,3,0,0.0,3576.0
0,0.056176999000000005,59,0,3666.0,5800.0,17,0,3,0,0.0,5800.0
0,0.9999999,42,0,381.0,2206.0,3,0,0,0,0.0,2206.0
0,0.065614748,48,1,1292.0,9000.0,7,0,2,0,0.0,9000.0
0,0.10203450800000001,60,0,0.371271855,5833.0,10,0,1,0,1.0,10370.0
0,0.252016811,37,0,0.338627915,8876.0,6,0,2,0,3.0,4830.0
0,0.6886455359999999,48,0,0.20755061100000002,5482.0,6,0,0,0,2.0,2660.0
0,0.061127793,56,0,3056.0,9891.0,11,0,2,0,0.0,9891.0
0,0.995334888,68,0,0.12543728099999998,2000.0,3,0,0,0,0.0,2206.0
0,0.0,67,0,0.084404456,4667.0,4,0,1,0,0.0,0.0
0,0.9999999,56,0,0.359307359,2309.0,2,0,1,0,0.0,2751.0
0,0.9999999,55,3,0.551482839,3000.0,3,0,1,1,1.0,7200.0
0,0.020297902,44,0,0.8784714509999999,4500.0,11,0,3,0,2.0,4000.0
0,0.198853153,57,0,0.736708459,6300.0,13,0,2,0,0.0,9000.0
0,0.099171612,63,0,1816.0,9000.0,13,0,2,0,1.0,9000.0
0,0.054859447,53,0,0.5153503629999999,12800.0,20,0,4,0,4.0,7083.0
0,0.015350129,86,0,0.002368546,4221.0,7,0,0,0,0.0,3614.0
0,0.297874479,54,0,0.359182313,9000.0,5,0,1,0,1.0,5000.0
0,0.0,61,0,1348.0,0.0,4,0,1,0,0.0,0.0
0,0.015719022,64,0,0.0014150679999999998,17666.0,5,0,0,0,0.0,3717.0
0,0.083610087,64,0,0.288248907,11666.0,14,0,2,0,0.0,10333.0
0,0.037158087,69,0,0.296035472,3833.0,9,0,0,0,1.0,2800.0
0,0.013732418,63,0,942.0,7200.0,3,0,1,0,0.0,7200.0
0,0.7394941509999998,43,0,2.162335066,2500.0,14,0,6,1,0.0,15584.0
0,0.036959686,62,0,0.0073688769999999985,2306.0,3,0,0,0,0.0,2206.0
0,0.437395839,60,0,2245.0,28306.0,9,0,2,0,0.0,28306.0
0,0.052212025,58,0,0.008722093,12496.0,10,0,0,0,0.0,3000.0
0,0.000329407,58,0,1195.0,1300.0,12,0,0,0,2.0,1300.0
0,0.105495,46,0,0.5326571,8083.0,11,0,1,0,0.0,10417.0
0,0.31629729300000003,31,0,1347.0,9750.0,14,0,1,0,2.0,9750.0
0,0.479483769,58,0,0.317718606,6083.0,9,0,2,0,0.0,28306.0
0,0.21716013899999997,50,0,1379.0,8723.0,9,0,1,0,0.0,8723.0
0,0.9999999,53,0,0.0,1924.0,0,0,0,0,1.0,2636.0
0,0.030510865,45,0,0.25403784,4333.0,5,0,1,0,2.0,5000.0
0,0.037579647,75,0,27.0,3614.0,7,0,0,0,0.0,3614.0
0,0.04147926,84,0,0.024991669,3000.0,9,0,0,0,0.0,2800.0
1,0.9999999,69,1,0.23026542600000002,2900.0,4,2,1,3,0.0,0.0
0,0.430771282,45,0,0.202459508,3333.0,2,0,0,0,0.0,3584.0
0,0.137866559,60,0,0.626107501,1692.0,7,0,1,0,0.0,7203.0
0,0.562587786,47,0,2595.0,9750.0,14,0,1,0,2.0,9750.0
0,0.9999999,58,1,428.0,2751.0,2,1,1,0,0.0,2751.0
0,0.056479932,67,0,1219.0,10417.0,11,0,1,0,0.0,10417.0
1,0.103863814,34,1,0.4991074620000001,2800.0,11,0,1,0,4.0,10417.0
0,0.985689081,72,2,0.441137272,2250.0,6,0,1,0,0.0,6210.0
0,0.048743814,40,0,0.168359628,4626.0,8,0,0,0,4.0,8300.0
0,0.00763178,56,0,0.094506018,8390.0,7,0,1,0,0.0,7203.0
0,0.052776605,55,0,0.411931345,6000.0,12,0,2,0,0.0,8000.0
0,0.16485315,62,0,0.27517798600000004,12500.0,8,0,3,0,1.0,8000.0
0,0.270722574,59,0,0.262355545,12200.0,12,0,2,0,3.0,8000.0
0,0.004692187,81,0,170.0,2660.0,6,0,0,0,0.0,2660.0
0,0.027078591000000003,62,0,0.338410496,6630.0,15,0,1,0,0.0,7333.0
0,0.0,46,0,0.0,40650.0,2,0,0,0,4.0,3584.0
0,0.296518205,61,0,0.12289529699999999,5166.0,10,0,0,0,0.0,3000.0
0,0.658817831,39,0,0.262357414,7100.0,10,0,0,0,3.0,3000.0
0,0.012523213,54,0,0.7520299809999998,1600.0,5,0,1,0,1.0,5000.0
0,0.06119694,62,0,0.107132654,10500.0,3,0,1,0,0.0,7200.0
0,0.020639901,77,0,0.186513995,3929.0,13,0,1,0,0.0,5833.0
0,0.127020785,40,0,164.0,0.0,12,0,0,0,0.0,1300.0
0,0.7574111259999998,46,1,4327.0,8333.0,8,0,1,0,0.0,8333.0
1,0.238169132,60,3,1973.0,9000.0,16,0,1,0,0.0,9000.0
0,0.458332989,63,0,4654.0,7333.0,15,0,1,0,0.0,7333.0
0,0.314480345,42,0,0.312349565,5400.0,5,0,2,0,5.0,5989.0
0,0.040676107,45,0,6.812,249.0,8,0,2,0,0.0,12970.0
0,0.694596058,47,0,0.546363409,4000.0,4,0,1,0,0.0,0.0
0,0.379255691,67,0,0.50235538,5306.0,14,0,2,0,0.0,10333.0
0,0.014579705,36,0,0.045465365,4200.0,9,0,0,0,0.0,2800.0
0,0.02156734,76,0,29.0,6250.0,4,0,0,0,0.0,6250.0
0,0.014792777,72,0,0.450803213,1991.0,9,0,2,1,1.0,28306.0
0,0.000857563,48,0,0.074995557,16880.0,16,0,2,0,0.0,4500.0
0,0.36749414,34,0,885.0,8300.0,8,0,0,0,0.0,8300.0
0,0.084358524,67,0,1017.0,7200.0,3,0,1,0,0.0,7200.0
0,0.904063957,30,1,0.5072463770000001,2000.0,6,0,0,1,0.0,2660.0
0,0.9999999,25,0,0.08119925,1600.0,1,0,0,0,1.0,6200.0
0,0.080528975,58,0,0.0030551309999999996,7200.0,4,0,0,0,1.0,6250.0
0,0.836980575,42,0,7582.0,9000.0,13,0,2,0,0.0,9000.0
0,0.00777458,77,0,5.0,2206.0,3,0,0,0,0.0,2206.0
1,0.0,29,2,0.491868835,3750.0,4,1,0,1,0.0,6250.0
0,0.8450774609999998,37,0,0.7400415929999998,6250.0,6,0,2,1,0.0,4830.0
0,0.35603731200000005,70,0,0.282413065,9000.0,12,0,1,0,1.0,4300.0
0,0.9260493,32,0,0.197871311,2066.0,5,0,0,0,1.0,3717.0
0,0.9999999,36,2,0.14462564,8400.0,4,0,0,0,2.0,6250.0
0,0.830033993,45,0,0.500779844,8334.0,9,0,2,0,2.0,28306.0
0,0.449080448,43,0,0.671508262,9500.0,13,0,5,0,3.0,7900.0
0,0.126979535,62,0,1654.0,12970.0,8,0,2,0,0.0,12970.0
0,0.17951084399999995,57,0,2244.0,6210.0,6,0,1,0,0.0,6210.0
0,0.058998265,41,0,2801.0,12970.0,8,0,2,0,0.0,12970.0
0,0.507702543,68,0,0.242709893,11350.0,5,0,1,0,1.0,5000.0
0,0.786079434,58,0,1360.0,1300.0,12,0,0,0,0.0,1300.0
0,0.0,74,0,321.0,3717.0,5,0,0,0,0.0,3717.0
0,0.975680493,68,0,0.307617504,6169.0,4,0,1,0,0.0,0.0
0,0.025996286,70,0,0.0019992,2500.0,2,0,0,0,0.0,3584.0
0,0.586830269,47,0,0.612091861,6400.0,17,0,1,0,2.0,11105.0
0,0.0015290770000000002,58,0,0.185842891,8108.0,18,0,1,0,2.0,6135.0
0,0.0,60,0,59.0,3000.0,10,0,0,0,0.0,3000.0
0,0.193935355,33,1,0.16797900300000002,4190.0,7,0,0,0,0.0,3614.0
1,0.050568605,57,1,0.002851451,25600.0,4,0,1,0,1.0,0.0
0,0.583269929,46,1,0.8305599999999999,6249.0,6,0,1,0,2.0,6210.0
0,0.079978384,39,1,0.700302255,4300.0,13,0,3,0,1.0,10000.0
0,0.16227924,35,0,0.002332945,6000.0,4,0,0,0,2.0,6250.0
0,0.019566014,41,0,0.245473154,6350.0,5,0,1,0,3.0,5000.0
0,0.232954545,75,1,579.0,8300.0,8,0,0,0,0.0,8300.0
0,0.161240615,52,0,0.050532829,2908.0,5,0,0,0,0.0,3717.0
1,0.9,62,6,0.3744432070000001,7183.0,9,0,1,0,0.0,8723.0
0,0.9999999,27,0,0.069513857,2200.0,3,0,0,0,0.0,2206.0
1,0.9231667360000002,42,0,0.614530104,4500.0,7,2,1,2,1.0,7203.0
0,0.250731214,46,0,0.392194013,7916.0,19,0,1,0,0.0,15480.0
0,0.8563809839999998,31,0,1.034261242,2801.0,8,0,2,0,0.0,12970.0
0,0.434240886,41,0,0.147144644,2398.0,4,0,0,0,1.0,6250.0
0,0.076829781,76,0,8738.0,10410.0,13,0,6,0,0.0,10410.0
0,0.7490267279999998,73,0,1.0685886999999998,4300.0,12,0,2,0,0.0,8000.0
0,0.019673485,55,0,0.079216733,6740.0,7,0,1,0,0.0,7203.0
0,1.001732587,37,0,0.27659763600000004,11250.0,9,0,1,0,2.0,8723.0
0,0.749097907,75,0,416.0,2660.0,6,0,0,1,0.0,2660.0
0,0.07101128599999999,71,0,0.043990224,4500.0,11,0,0,0,0.0,1700.0
0,0.205711046,39,0,0.331749332,10100.0,4,0,1,0,1.0,0.0
0,0.030705977,64,0,53.0,3717.0,5,0,0,0,0.0,3717.0
0,0.062597156,79,0,80.0,8300.0,8,0,0,0,0.0,8300.0
0,0.348660536,46,0,0.075731067,4000.0,3,1,0,0,1.0,2206.0
0,0.348631813,68,0,0.504368546,6294.0,10,0,2,0,0.0,4250.0
0,0.017539956000000002,57,0,0.151652242,5083.0,14,0,2,0,0.0,10333.0
0,0.218562522,31,0,0.183032732,1496.0,5,0,0,0,0.0,3717.0
0,1.214392804,62,2,0.170168465,5282.0,9,2,0,3,0.0,2800.0
0,0.363636364,24,0,0.011123471,898.0,1,0,0,0,0.0,6200.0
0,0.168149978,51,0,0.50689862,5000.0,13,0,2,0,0.0,9000.0
0,0.556170159,39,1,0.235486891,6407.0,14,0,0,0,0.0,1583.0
0,0.036338162,37,0,0.305015599,8333.0,8,0,2,0,0.0,12970.0
1,0.5177906210000001,62,1,0.48161885,9166.0,11,0,2,0,0.0,9891.0
0,0.924198251,27,0,896.0,2660.0,6,0,0,0,0.0,2660.0
1,0.7725236949999998,47,0,2.035273369,1700.0,10,0,2,0,2.0,4250.0
0,0.004166493,36,0,1.690615493,4272.0,10,0,5,0,0.0,15406.0
1,0.982289636,32,0,1.311953353,2400.0,7,1,2,0,1.0,9000.0
0,0.06322913,70,0,0.029576339,1250.0,4,0,0,0,0.0,6250.0
0,0.040919806,68,1,0.323515439,4209.0,19,0,1,0,0.0,15480.0
0,0.373125375,52,0,0.459513412,8014.0,5,0,2,0,1.0,5989.0
0,0.002857038,65,0,0.328303945,5500.0,8,0,1,0,0.0,8333.0
0,0.9999999,63,0,0.0,6200.0,1,0,0,0,0.0,6200.0
0,0.219024538,31,0,0.001292149,16251.0,3,0,0,0,0.0,2206.0
0,0.0,46,0,0.278906093,4972.0,5,0,2,0,2.0,5989.0
0,0.028830012,26,0,0.235895158,2250.0,5,0,0,0,0.0,3717.0
0,0.007705544,24,0,0.003557137,2248.0,3,0,0,0,0.0,2206.0
0,0.23961119600000005,41,0,3.020979021,1000.0,12,0,2,0,0.0,8000.0
0,0.15410394300000002,33,0,0.146463384,4000.0,8,0,0,0,0.0,8300.0
0,0.200639434,40,0,0.200326619,5510.0,8,0,2,0,0.0,12970.0
0,0.798962595,32,1,0.7218600609999999,2300.0,11,0,1,0,2.0,10417.0
0,0.275350066,36,0,0.388029037,7300.0,12,0,1,0,1.0,4300.0
0,0.021454776,63,0,40.0,3717.0,5,0,0,0,0.0,3717.0
0,0.10406657300000001,63,0,0.212796313,9111.0,6,0,0,0,0.0,2660.0
0,0.003422945,85,0,2.0,6250.0,4,0,0,0,0.0,6250.0
0,0.014921928999999999,55,0,0.000668807,7475.0,1,0,0,0,0.0,6200.0
1,0.6051206929999999,33,0,0.720473899,2700.0,3,0,1,0,0.0,7200.0
0,0.1876008,88,0,0.152615795,3000.0,2,0,1,0,0.0,2751.0
0,0.0,86,0,0.058470765,2667.0,5,0,0,0,0.0,3717.0
0,0.015695683000000002,51,0,3431.0,8000.0,12,0,2,0,0.0,8000.0
0,0.467896629,36,1,0.8942584459999998,6600.0,9,0,2,0,2.0,28306.0
0,0.06589550400000001,50,0,741.0,8723.0,9,0,1,0,0.0,8723.0
0,0.282185813,60,0,0.557055368,8000.0,24,0,2,0,4.0,3333.0
0,0.01354759,81,0,0.15174472,4355.0,9,0,0,0,0.0,2800.0
0,0.024744924,86,0,0.005998286,3500.0,7,0,0,0,0.0,3614.0
0,0.226209655,37,0,0.490875126,6958.0,4,0,2,0,0.0,7916.0
0,0.060725857,66,1,0.255728689,12000.0,23,0,3,0,0.0,16000.0
1,1.256147541,56,3,0.193893948,5600.0,7,2,0,1,0.0,3614.0
0,0.032798991,46,0,0.189136886,7750.0,3,0,1,0,0.0,7200.0
0,1.030144571,56,0,1687.0,8000.0,12,0,2,0,0.0,8000.0
0,0.528182727,31,0,1.043982407,2500.0,7,0,2,0,0.0,9000.0
0,0.0,67,0,0.364019254,3323.0,4,0,1,0,0.0,0.0
0,0.071484163,67,0,1316.0,7203.0,7,0,1,0,0.0,7203.0
1,0.9999999,27,2,0.452031483,4700.0,9,0,0,0,0.0,2800.0
0,0.178373626,44,0,0.171401365,6300.0,7,0,1,0,0.0,7203.0
0,0.022362536,23,0,0.08877131099999999,1700.0,2,0,0,0,0.0,3584.0
0,0.303891337,42,0,0.470754874,6000.0,6,0,1,0,0.0,6210.0
0,0.107166972,39,0,0.988032909,2673.0,8,0,1,0,0.0,8333.0
0,0.050290079,65,0,2455.0,7200.0,3,0,1,0,0.0,7200.0
0,0.622281711,86,1,0.681952663,6083.0,22,0,1,0,0.0,8420.0
0,0.295319271,26,0,0.184016242,5417.0,10,0,0,0,0.0,3000.0
0,0.0,56,0,598.0,7200.0,3,0,1,0,0.0,7200.0
0,0.588176478,47,0,0.9189189190000001,2552.0,6,0,1,0,1.0,6210.0
0,0.075462938,52,0,0.526889865,6600.0,9,0,2,0,0.0,28306.0
0,0.035076473,50,0,0.154410131,4500.0,5,0,1,0,1.0,5000.0
0,0.756473067,48,0,0.8847736629999998,7775.0,14,0,3,0,2.0,10500.0
0,0.9999999,87,0,597.0,2751.0,2,0,1,0,1.0,2751.0
0,0.338094839,57,0,4215.0,4500.0,16,0,2,0,0.0,4500.0
0,0.18601064,65,0,2370.0,7333.0,15,0,1,0,0.0,7333.0
0,0.0,28,0,0.083253221,5200.0,5,0,0,0,0.0,3717.0
0,0.008469440999999998,56,0,0.02188392,1050.0,11,0,0,0,1.0,1700.0
0,0.227803243,59,1,0.7028496129999999,6070.0,15,0,1,0,0.0,7333.0
0,0.000364365,58,0,0.032305704,5416.0,6,0,0,0,0.0,2660.0
1,0.9999999,44,98,0.037367158,2916.0,0,98,0,98,2.0,2636.0
0,825.0,72,0,3886.0,9000.0,7,0,2,0,0.0,9000.0
0,0.7340937559999998,49,0,0.8130467379999998,4000.0,11,0,3,0,2.0,4000.0
0,0.129666817,86,0,0.103218646,900.0,4,0,0,0,0.0,6250.0
0,0.0531523,77,0,1112.0,6250.0,4,0,0,0,0.0,6250.0
0,0.415879206,36,0,0.034603042,7166.0,3,0,0,0,1.0,2206.0
0,0.0,52,0,0.0,7500.0,5,0,0,0,0.0,3717.0
0,0.9999999,58,1,0.754830113,1500.0,2,1,1,0,0.0,2751.0
0,0.003749906,56,0,1164.0,0.0,4,0,1,0,0.0,0.0
1,0.9999999,26,1,0.207599629,1078.0,6,0,0,0,0.0,2660.0
0,0.110344678,36,0,852.0,7203.0,7,0,1,0,0.0,7203.0
0,0.535142193,57,0,0.381702514,3300.0,10,0,0,0,0.0,3000.0
0,0.009386166,90,0,0.542600897,1783.0,6,0,1,0,0.0,6210.0
0,0.046137905,79,0,0.342457193,8000.0,13,0,1,0,0.0,5833.0
0,0.17626029699999998,62,0,0.235268909,14000.0,9,0,3,0,0.0,18500.0
1,0.0,77,0,0.0,5000.0,3,0,0,0,0.0,2206.0
0,0.577288913,45,0,0.347913022,4000.0,8,0,0,0,0.0,8300.0
0,0.0006349,44,0,0.764833732,4600.0,5,0,2,0,0.0,5989.0
0,0.041323967,62,2,0.098191651,5916.0,5,0,1,0,0.0,5000.0
0,0.889393271,52,0,2615.0,8500.0,15,0,0,0,0.0,8500.0
0,0.110355858,57,1,0.570408825,1540.0,3,0,1,0,0.0,7200.0
0,0.289958577,30,0,0.137331595,2300.0,6,0,0,0,0.0,2660.0
0,0.06179405,49,0,0.12315571300000001,8200.0,4,0,1,0,0.0,0.0
0,0.906790945,38,0,1.12043978,2000.0,7,0,2,0,0.0,9000.0
0,0.452124287,59,0,0.131997854,5590.0,6,0,0,0,0.0,2660.0
0,0.9999999,46,1,1.058952926,2272.0,4,0,1,0,1.0,0.0
1,0.659560293,37,2,1669.0,8723.0,9,3,1,0,3.0,8723.0
0,0.882208862,62,3,0.03755392,3940.0,9,0,0,0,0.0,2800.0
0,0.9999999,37,0,0.7498846329999997,2166.0,6,0,1,0,2.0,6210.0
1,0.0,46,0,0.214126725,6738.0,4,0,2,0,3.0,7916.0
0,0.123254711,78,0,3253.0,9000.0,16,0,1,0,1.0,9000.0
0,0.394680541,46,0,2219.0,12970.0,8,0,2,0,0.0,12970.0
